band,point,freq_Hz,amplitude_dBuV
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",68,196600000.0,19.2949
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",69,199050000.0,18.25223
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",70,201500000.0,18.57243
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",71,203950000.0,19.45987
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",72,206400000.0,18.582
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",73,208850000.0,18.60414
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",74,211300000.0,18.22894
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",75,213750000.0,18.83711
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",76,216200000.0,19.67308
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",77,218650000.0,19.36762
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",78,221100000.0,19.23569
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",79,223550000.0,19.83602
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",80,226000000.0,17.64556
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",81,228450000.0,18.03546
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",82,230900000.0,17.97256
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",83,233350000.0,19.68901
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",84,235800000.0,18.36443
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",85,238250000.0,19.04813
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",86,240700000.0,19.02402
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",87,243150000.0,18.72646
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",88,245600000.0,18.27065
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",89,248050000.0,18.17366
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",90,250500000.0,17.85476
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",91,252950000.0,18.3016
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",92,255400000.0,18.54865
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",93,257850000.0,17.48707
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",94,260300000.0,17.73582
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",95,262750000.0,18.48911
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",96,265200000.0,19.28715
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",97,267650000.0,19.06638
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",98,270100000.0,17.5353
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",99,272550000.0,18.39107
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",100,275000000.0,18.435
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",101,277450000.0,18.91922
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",102,279900000.0,18.80939
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",103,282350000.0,18.09071
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",104,284800000.0,18.55599
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",105,287250000.0,18.85327
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",106,289700000.0,18.9572
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",107,292150000.0,18.74977
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",108,294600000.0,18.95102
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",109,297050000.0,18.30094
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",110,299500000.0,17.8973
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",111,301950000.0,18.74609
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",112,304400000.0,19.19156
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",113,306850000.0,19.76925
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",114,309300000.0,18.99609
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",115,311750000.0,18.45271
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",116,314200000.0,19.06294
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",117,316650000.0,18.67223
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",118,319100000.0,18.43225
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",119,321550000.0,18.81802
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",120,324000000.0,18.68384
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",121,326450000.0,18.99912
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",122,328900000.0,18.64174
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",123,331350000.0,20.25759
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",124,333800000.0,19.24412
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",125,336250000.0,19.33793
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",126,338700000.0,19.12601
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",127,341150000.0,19.35878
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",128,343600000.0,19.11833
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",129,346050000.0,19.24811
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",130,348500000.0,19.80422
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",131,350950000.0,19.64827
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",132,353400000.0,19.03506
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",133,355850000.0,19.12501
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",134,358300000.0,19.53741
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",135,360750000.0,19.49903
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",136,363200000.0,20.11683
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",137,365650000.0,19.36478
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",138,368100000.0,19.31085
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",139,370550000.0,18.90655
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",140,373000000.0,20.12383
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",141,375450000.0,20.04957
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",142,377900000.0,19.02321
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",143,380350000.0,19.8135
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",144,382800000.0,19.68397
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",145,385250000.0,18.9033
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",146,387700000.0,19.71167
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",147,390150000.0,19.40371
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",148,392600000.0,20.46674
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",149,395050000.0,18.55237
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",150,397500000.0,19.41642
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",151,399950000.0,20.89486
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",152,402400000.0,21.00096
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",153,404850000.0,19.45831
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",154,407300000.0,19.68234
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",155,409750000.0,19.71334
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",156,412200000.0,21.12696
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",157,414650000.0,19.55438
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",158,417100000.0,20.82633
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",159,419550000.0,21.33854
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",160,422000000.0,19.78961
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",161,424450000.0,20.82232
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",162,426900000.0,19.84523
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",163,429350000.0,20.40586
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",164,431800000.0,20.394
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",165,434250000.0,20.19279
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",166,436700000.0,21.71403
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",167,439150000.0,20.80221
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",168,441600000.0,19.92471
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",169,444050000.0,20.88
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",170,446500000.0,20.2818
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",171,448950000.0,19.82068
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",172,451400000.0,21.14029
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",173,453850000.0,20.53938
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",174,456300000.0,20.27767
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",175,458750000.0,20.32904
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",176,461200000.0,21.37048
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",177,463650000.0,20.76619
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",178,466100000.0,20.39212
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",179,468550000.0,20.03752
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",180,471000000.0,20.72223
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",181,473450000.0,21.84795
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",182,475900000.0,21.15748
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",183,478350000.0,20.29797
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",184,480800000.0,20.07602
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",185,483250000.0,20.5729
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",186,485700000.0,20.51023
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",187,488150000.0,20.40472
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",188,490600000.0,20.63601
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",189,493050000.0,20.51262
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",190,495500000.0,20.09892
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",191,497950000.0,20.75661
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",192,500400000.0,20.45545
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",193,502850000.0,19.73866
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",194,505300000.0,20.72382
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",195,507750000.0,20.29165
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",196,510200000.0,20.24395
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",197,512650000.0,20.50476
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",198,515100000.0,19.70862
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",199,517550000.0,19.71034
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",200,520000000.0,20.07896
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",201,522450000.0,19.47475
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",202,524900000.0,21.22939
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",203,527350000.0,20.81993
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",204,529800000.0,18.76999
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",205,532250000.0,20.08212
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",206,534700000.0,19.83541
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",207,537150000.0,20.04214
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",208,539600000.0,20.24927
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",209,542050000.0,20.71415
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",210,544500000.0,19.80392
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",211,546950000.0,20.37251
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",212,549400000.0,18.99834
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",213,551850000.0,20.62881
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",214,554300000.0,20.37259
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",215,556750000.0,19.34986
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",216,559200000.0,18.92965
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",217,561650000.0,19.80352
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",218,564100000.0,19.40666
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",219,566550000.0,20.65189
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",220,569000000.0,19.73513
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",221,571450000.0,19.77174
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",222,573900000.0,20.19296
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",223,576350000.0,20.56038
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",224,578800000.0,19.92049
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",225,581250000.0,19.852
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",226,583700000.0,19.02991
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",227,586150000.0,19.83891
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",228,588600000.0,19.812
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",229,591050000.0,19.64452
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",230,593500000.0,19.70107
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",231,595950000.0,19.70212
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",232,598400000.0,20.1735
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",233,600850000.0,20.518
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",234,603300000.0,19.51352
"{'label': '30 MHz – 1500 MHz', 'start_hz': 30000000, 'stop_hz': 1500000000, 'rbw_hz': 120000, 'ref_level': 40}",235,605750000.0,19.24706
