band,point,freq_Hz,amplitude_dBuV
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",67,12233333.333333334,26.68813
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",68,12266666.666666668,29.50341
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",69,12300000.0,24.65134
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",70,12333333.333333334,27.82906
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",71,12366666.666666668,26.92754
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",72,12400000.0,27.21262
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",73,12433333.333333334,28.17903
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",74,12466666.666666668,27.25698
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",75,12500000.0,27.37205
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",76,12533333.333333334,27.057
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",77,12566666.666666668,27.95578
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",78,12600000.0,26.74555
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",79,12633333.333333334,28.81991
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",80,12666666.666666668,29.24407
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",81,12700000.0,28.92645
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",82,12733333.333333334,28.68351
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",83,12766666.666666668,27.5438
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",84,12800000.0,28.99022
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",85,12833333.333333334,30.08874
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",86,12866666.666666668,25.22831
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",87,12900000.0,30.35778
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",88,12933333.333333334,27.90426
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",89,12966666.666666668,28.573
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",90,13000000.0,29.82648
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",91,13033333.333333334,27.22807
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",92,13066666.666666668,28.52927
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",93,13100000.0,26.78514
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",94,13133333.333333334,25.1955
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",95,13166666.666666668,31.00858
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",96,13200000.0,26.12674
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",97,13233333.333333334,25.52865
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",98,13266666.666666668,25.77105
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",99,13300000.0,27.91826
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",100,13333333.333333334,28.1151
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",101,13366666.666666668,25.15511
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",102,13400000.0,24.39526
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",103,13433333.333333334,26.664
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",104,13466666.666666668,26.18362
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",105,13500000.0,26.25652
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",106,13533333.333333334,24.15683
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",107,13566666.666666668,20.55848
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",108,13600000.0,24.1837
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",109,13633333.333333334,26.22658
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",110,13666666.666666668,23.52552
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",111,13700000.0,25.80596
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",112,13733333.333333334,25.62069
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",113,13766666.666666668,22.01583
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",114,13800000.0,23.83218
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",115,13833333.333333334,28.77213
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",116,13866666.666666668,27.71528
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",117,13900000.0,24.8675
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",118,13933333.333333334,23.55247
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",119,13966666.666666668,23.98372
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",120,14000000.0,22.96526
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",121,14033333.333333334,18.39134
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",122,14066666.666666668,22.15916
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",123,14100000.0,23.22961
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",124,14133333.333333334,22.25261
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",125,14166666.666666668,25.06437
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",126,14200000.0,23.34223
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",127,14233333.333333334,23.43959
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",128,14266666.666666668,24.55567
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",129,14300000.0,23.05432
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",130,14333333.333333334,26.72279
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",131,14366666.666666668,28.88458
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",132,14400000.0,24.59072
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",133,14433333.333333334,24.96471
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",134,14466666.666666668,23.03681
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",135,14500000.0,22.81591
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",136,14533333.333333334,26.40208
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",137,14566666.666666668,23.27187
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",138,14600000.0,23.79778
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",139,14633333.333333334,26.74687
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",140,14666666.666666668,26.33492
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",141,14700000.0,26.1565
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",142,14733333.333333334,27.0507
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",143,14766666.666666668,23.51588
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",144,14800000.0,24.52672
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",145,14833333.333333334,27.10098
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",146,14866666.666666668,26.83052
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",147,14900000.0,25.1709
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",148,14933333.333333334,24.22767
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",149,14966666.666666668,28.31378
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",150,15000000.0,31.87554
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",151,15033333.333333334,25.86609
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",152,15066666.666666668,25.88228
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",153,15100000.0,26.80996
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",154,15133333.333333334,24.42194
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",155,15166666.666666668,27.61947
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",156,15200000.0,24.28075
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",157,15233333.333333334,26.67135
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",158,15266666.666666668,26.70895
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",159,15300000.0,23.12162
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",160,15333333.333333334,23.9437
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",161,15366666.666666668,26.3903
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",162,15400000.0,26.45647
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",163,15433333.333333334,26.92528
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",164,15466666.666666668,25.72184
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",165,15500000.0,28.25624
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",166,15533333.333333334,26.97905
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",167,15566666.666666668,25.41621
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",168,15600000.0,27.01853
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",169,15633333.333333334,25.66964
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",170,15666666.666666668,25.60344
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",171,15700000.0,25.86541
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",172,15733333.333333334,21.80215
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",173,15766666.666666668,26.95206
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",174,15800000.0,30.93323
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",175,15833333.333333334,23.81604
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",176,15866666.666666668,24.1342
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",177,15900000.0,25.97551
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",178,15933333.333333334,25.27852
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",179,15966666.666666668,25.84636
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",180,16000000.0,25.39741
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",181,16033333.333333334,23.8175
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",182,16066666.666666668,24.00542
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",183,16100000.0,25.23491
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",184,16133333.333333334,24.8041
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",185,16166666.666666668,25.10449
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",186,16200000.0,23.23721
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",187,16233333.333333334,30.51806
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",188,16266666.666666668,25.13234
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",189,16300000.0,25.96147
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",190,16333333.333333334,26.54422
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",191,16366666.666666668,24.27715
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",192,16400000.0,23.95847
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",193,16433333.333333334,27.35238
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",194,16466666.666666668,22.92539
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",195,16500000.0,24.76904
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",196,16533333.333333334,28.37043
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",197,16566666.666666668,22.46975
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",198,16600000.0,26.59229
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",199,16633333.333333334,25.42887
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",200,16666666.666666668,24.40917
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",201,16700000.0,25.18867
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",202,16733333.333333334,21.90047
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",203,16766666.666666668,23.63125
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",204,16800000.0,27.21433
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",205,16833333.333333336,27.06185
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",206,16866666.666666668,29.68563
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",207,16900000.0,22.9371
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",208,16933333.333333336,25.88467
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",209,16966666.666666668,24.1013
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",210,17000000.0,22.46107
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",211,17033333.333333336,24.07889
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",212,17066666.666666668,26.94288
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",213,17100000.0,21.27337
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",214,17133333.333333336,28.71986
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",215,17166666.666666668,24.69154
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",216,17200000.0,25.1246
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",217,17233333.333333336,26.20169
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",218,17266666.666666668,27.82362
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",219,17300000.0,26.97317
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",220,17333333.333333336,26.26845
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",221,17366666.666666668,26.03272
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",222,17400000.0,25.74709
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",223,17433333.333333336,28.94332
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",224,17466666.666666668,27.14266
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",225,17500000.0,26.7766
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",226,17533333.333333336,28.14505
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",227,17566666.666666668,26.89666
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",228,17600000.0,24.39765
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",229,17633333.333333336,25.30903
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",230,17666666.666666668,25.58101
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",231,17700000.0,29.23367
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",232,17733333.333333336,24.98259
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",233,17766666.666666668,29.97087
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",234,17800000.0,27.06603
"{'label': '10 MHz - 30 MHz', 'start_hz': 10000000, 'stop_hz': 30000000, 'rbw_hz': 9000, 'ref_level': 30}",235,17833333.333333336,27.05361
